Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Neg_0uL,Luca140818_lipid_Neg_co_culture_1,Luca140818_lipid_Neg_co_culture_3,Luca140818_lipid_Neg_co_culture_4,Luca140818_lipid_Neg_co_culture_5,Luca140818_lipid_Neg_hela_1,Luca140818_lipid_Neg_hela_2,Luca140818_lipid_Neg_hela_3,Luca140818_lipid_Neg_hela_4,Luca140818_lipid_Neg_hela_5,Luca140818_lipid_Neg_nih_1,Luca140818_lipid_Neg_nih_2,Luca140818_lipid_Neg_nih_3,Luca140818_lipid_Neg_nih_4,Luca140818_lipid_Neg_nih_5
5698,12.138,564.52985,Cer 36:1;O2|Cer 18:1;O2/18:0,[M-H]-,ion correlated with 6510; ion correlated with 6282; adduct linked to 6485_[M+CH3COO]-; found in higher mz's MsMs_6485; adduct linked to 6483_[M+Hac-H]-; adduct linked to 6484_[M+Hac-H]-; similar chromatogram in higher mz_6363; similar chromatogram in higher mz_13121; similar chromatogram in higher mz_13142; similar chromatogram in higher mz_6872,0.6,True,10.71,564.53607,C36H71NO3,Cer_NS,VODZWWMEJITOND-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,98.4,34.7,66,100,26552.48,Luca140818_lipid_Neg_hela_3,564.53082:2309008 565.53417:1242246 566.53753:0,57.03394:10048 69.0337:4433 73.0111:3307 80.0263:2898 89.04272:99814 90.04135:2440 149.0089:3918 163.06085:3070 181.96709:2343 223.02771:14724 235.20445:3524 237.22243:111109 239.2379:2248 250.25224:4153 263.23651:51093 264.98242:2445 265.25302:139231 266.24722:27696 266.96124:12525 268.26501:11282 268.94077:19835 269.94397:3077 281.28455:21166 282.28079:69795 282.99237:10886 283.26358:44424 308.29428:390938 309.24066:2653 324.28833:43564 336.32706:4191 340.97873:4148 341.98419:4747 342.95651:34468 343.96014:3509 344.94238:9590 346.13644:2480 382.91092:2263 400.94958:10968 402.9267:25158 416.97888:80238 418.96475:12928 474.96536:17711 491.00232:2939 492.98013:15257 516.51562:28717 532.51086:24652 534.51892:24130 564.03857:17495 564.53174:11124 565.01538:171328,40490,797913,861232,1215150,1587451,1953342,2053694,2309008,1165733,14614682,0,0,0,22281,0
6485,12.089,624.55536,Cer 36:1;O2|Cer 18:1;O2/18:0,[M+CH3COO]-,ion correlated with 6484; adduct linked to 5698_[M-H]-; adduct linked to 6282_[M+Cl]-,0.533,True,10.71,624.55719,C36H71NO3,Cer_NS,VODZWWMEJITOND-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,98.4,55.5,78.7,100,210057.38,Luca140818_lipid_Neg_co_culture_4,624.55554:11884001 625.55889:8804854 626.56225:0,50.40157:2029 57.03394:2984 59.01357:157377 61.39784:2152 62.64341:1898 69.23815:3003 70.4017:2019 86.83022:2180 89.04259:21753 89.12791:2046 149.0089:3004 223.02975:2591 230.12227:2462 237.22235:43883 263.23557:21342 265.25305:46298 266.24698:4756 266.96124:9458 268.94144:2898 282.27975:24457 282.99689:2765 283.26337:17482 308.29398:151750 324.28915:17204 341.98422:3056 342.95801:4181 344.96063:2630 402.92908:4738 404.92328:2733 450.22644:1997 461.00827:2342 476.9473:3560 478.94919:2912 516.51257:15785 532.50854:3916 534.52826:13905 540.59473:2322 564.53186:29471 624.00183:2765 624.99249:31042,75610,12418568,8965308,11884001,11385999,11780250,14136368,15391949,15323498,87316760,2515557,1879839,3088193,2952787,2777488
6367,12.75,610.57581,Cer 38:0;O3|Cer 20:0;O2/18:0(2OH),[M-H]-,ion correlated with 6632,0.133,True,11.67,610.578,C38H77NO4,Cer_ADS,DIZADSMWNSTHGP-UHFFFAOYSA-N,O=C(NC(CO)C(O)CCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,97.8,99,56.9,73.2,100,4844.44,Blank_prep_no_IS_Neg_0uL,610.57581:800345 611.57916:236380 612.58252:0,56.84895:2120 59.01348:3149 66.4696:1824 68.26875:2127 69.22124:2888 78.09171:1867 82.49583:2018 92.6079:1847 93.6769:1788 113.87164:1761 114.57095:1961 121.49364:2256 191.60173:2122 253.25284:4478 281.28452:2995 324.2876:2249 352.49564:2092 562.55261:2485 595.81085:2271 610.57697:8877,800345,0,0,0,0,0,0,0,0,482967,0,0,0,0,0
6747,12.777,652.58569,Cer 38:1;O2|Cer 18:1;O2/20:0,[M+CH3COO]-,ion correlated with 7321; ion correlated with 7320; ion correlated with 7347; ion correlated with 7824; ion correlated with 6674; adduct linked to 6048_[M-H]-; adduct linked to 6748_[M+Hac-H]-,1,True,12.05,652.5885,C38H75NO3,Cer_NS,XWBWIAOWSABHFI-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,61.4,83.9,100,95997.79,Luca140818_lipid_Neg_hela_5,652.58569:43905948 653.58904:30708498 654.5924:3779810,57.03434:5257 59.01344:583608 69.03423:5604 69.08975:3404 80.02629:3795 89.04238:33850 95.04958:3302 209.1897:32471 235.20647:21209 237.22137:108605 238.21635:4854 239.23788:3516 263.23856:76681 266.24948:21674 268.26498:9399 293.28278:111185 308.29379:4577 309.31659:20118 310.30914:79936 311.29654:48227 321.31506:36296 336.32501:398024 337.34726:4918 338.34088:20251 339.33047:14591 352.31754:39927 364.35873:103926 380.35468:16429 490.99698:29045 544.5462:44107 560.54163:32684 562.54596:45185 592.56384:102818,910297,7374400,6351792,8664108,7361043,7166490,8995301,7685360,8730925,43905948,4255460,4358908,5244736,4971002,4404378
6333,13.005,606.57977,Cer 39:1;O2|Cer 17:1;O2/22:0,[M-H]-,ion correlated with 10831; ion correlated with 7125; ion correlated with 6549; ion correlated with 12802; ion correlated with 9357; ion correlated with 6548; ion correlated with 7571; ion correlated with 7586; ion correlated with 13106; ion correlated with 6970; ion correlated with 7032; ion correlated with 7605; ion correlated with 7418; ion correlated with 8177; ion correlated with 6590; ion correlated with 6660; ion correlated with 8208; ion correlated with 7627; ion correlated with 8173; ion correlated with 15927; similar chromatogram in higher mz_6590,0.2,True,12.78,606.58313,C39H77NO3,Cer_NS,NHEGYDMEFDPAEY-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,47.1,73.8,100,3696.58,Luca140818_lipid_Neg_hela_5,606.57977:3852252 607.58312:3010629 608.58648:497778,57.03406:15197 59.01345:5165 69.03423:9424 69.24689:3622 80.02629:4824 83.05003:2354 95.04958:3515 209.19043:37824 211.20467:2660 221.18997:3579 223.20676:128087 225.22235:4182 235.2077:18912 237.22185:34000 238.21635:7958 249.22282:56058 252.23485:23129 254.24948:5070 263.23615:15366 266.24695:9001 307.30063:39697 321.3168:137111 323.33133:8955 324.32587:20915 325.30896:10595 335.32916:38863 336.32703:3201 337.34778:21747 338.34241:66566 339.32486:46626 350.33987:112202 351.36206:4197 352.35706:18077 353.34436:12619 364.35516:394381 365.30658:2651 366.33517:10975 378.37494:105329 380.35156:40121 394.36887:8477 439.75717:2558 558.56183:48519 574.55078:24269 576.56421:46740 606.5788:25517,62603,0,0,268036,0,0,0,273798,155751,3852252,0,0,0,0,0
6982,12.467,664.58374,Cer 39:2;O2|Cer 16:1;O2/23:1,[M+CH3COO]-,ion correlated with 8231; ion correlated with 8232; ion correlated with 10142; ion correlated with 8245; adduct linked to 6310_[M-H]-,0.133,True,11.7,664.5885,C39H75NO3,Cer_NS,CGOZISWNVNXXTC-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCC)CCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,94.2,99.5,45.3,61.6,100,2840.21,Luca140818_lipid_Neg_hela_5,664.58374:4283566 665.58709:1808516 666.59045:0,59.01355:51804 67.40291:1850 69.2458:2637 74.55034:1952 75.82404:1974 209.19012:8595 223.20677:2615 235.20787:2153 249.22287:2159 319.29993:2583 348.32727:3131 350.33987:3422 351.32462:3181 362.33841:19633 376.35825:22878 574.54797:2961 604.56842:7490 630.27283:2211,5229,0,0,279260,0,0,0,150114,0,4283566,0,0,0,0,0
6470,13.361,622.61652,Cer 40:0;O2|Cer 18:0;O2/22:0,[M-H]-,adduct linked to 7376_[M+CH3COO]-; found in higher mz's MsMs_7376,0.2,True,13.25,622.61438,C40H81NO3,Cer_NDS,SXPRAKSDHOEHIG-UHFFFAOYSA-N,O=C(NC(CO)C(O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,42.3,85.4,100,720.88,Blank_prep_no_IS_Neg_0uL,622.61652:1201656 623.61987:576666 624.62323:0,52.22738:1950 57.03397:2515 60.59008:1984 64.95015:2153 65.04657:1935 67.14806:25959 71.27024:1889 82.19533:1822 97.9468:5663 180.80637:2046 237.22229:3936 239.23801:4008 253.25284:2555 255.23228:15489 256.23755:7550 265.25269:16704 277.30038:2040 280.26266:12964 281.28003:1990 283.26361:3104 293.28421:11407 295.29922:4622 308.29431:40018 309.31818:2202 311.29343:2636 321.31564:14040 323.33151:2917 324.2876:3997 336.32816:30879 337.34744:2362 349.34705:2247 350.34003:2998 364.35519:32840 378.36813:3217 380.35138:4622 392.38593:3310 398.52414:2056 530.23175:2072 574.58704:21469 590.5741:17940 595.05292:2951 622.61731:21949,1201656,0,0,57282,0,84237,91664,102098,116537,797448,21808,0,0,54025,0
6447,13.2,620.59082,Cer 40:1;O2|Cer 18:1;O2/22:0,[M-H]-,ion correlated with 6878; adduct linked to 6878_[M+Cl]-; adduct linked to 7349_[M+CH3COO]-; similar chromatogram in higher mz_6924; found in higher mz's MsMs_7349; similar chromatogram in higher mz_8487; adduct linked to 6879_[M+Cl]-; adduct linked to 7351_[M+Hac-H]-; similar chromatogram in higher mz_13166,0.933,True,13.02,620.59869,C40H79NO3,Cer_NS,KEPQASGDXIEOIL-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,61.8,70.3,100,85601.63,Luca140818_lipid_Neg_co_culture_5,620.5929:4161974 621.59625:4542030 622.59961:0,57.03394:8443 69.03424:9094 69.2387:2796 80.0263:3685 86.28868:2352 88.55528:2550 95.04959:2092 148.56651:2335 185.90611:2167 209.19012:3936 225.22238:2262 235.20787:7910 237.22215:122714 244.7973:2153 263.23596:56293 266.24728:23758 268.26505:8474 285.46472:2052 291.85544:2122 319.29993:2372 321.31717:135595 337.34674:25897 338.34259:66078 339.3241:48428 349.34689:4496 352.35742:2955 363.70276:2432 364.35501:413827 365.30661:2828 367.35483:3070 378.33307:2555 380.35098:44835 385.05899:2446 392.3847:20533 488.2587:2549 572.56781:29644 588.56622:19661 590.57495:31031 620.60223:21689,217249,5868000,4044004,7165854,4161974,6456318,8310408,5742672,6622264,22753080,1947081,2695887,1814419,2698108,2359959
7349,13.204,680.61383,Cer 40:1;O2|Cer 18:1;O2/22:0,[M+CH3COO]-,adduct linked to 6447_[M-H]-; adduct linked to 6878_[M+Cl]-,1,True,13.02,680.61981,C40H79NO3,Cer_NS,KEPQASGDXIEOIL-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,71.8,81.7,100,267243.97,Luca140818_lipid_Neg_nih_5,680.61359:16813396 681.61694:8821254 682.6203:1517029,59.01352:375248 59.82838:2234 68.79928:4843 69.03423:3000 95.04958:2492 109.52608:2557 161.8101:2137 209.19011:3396 237.22218:86744 239.23788:2537 263.23599:47345 266.25009:19319 291.58133:2324 321.31689:82398 337.34726:12076 338.34241:52809 339.32507:39095 364.3551:271210 380.35135:36411 392.38571:12881 432.91095:2375 452.96609:2602 523.10138:2188 572.56512:24275 588.56549:17643 590.59076:29163 620.60016:60539 653.81396:2507,2771593,42525884,28004362,52844676,35489996,41567144,55400604,46227584,52610440,170575104,16836426,17670030,15573407,20728884,16813396
6590,13.028,636.59052,Cer 40:1;O3|Cer 18:1;O2/22:0(2OH),[M-H]-,ion correlated with 6533; ion correlated with 6333; ion correlated with 6660,0.2,True,12.61,636.59363,C40H79NO4,Cer_AS,FCCZDEAAQZWMGI-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,54,74.1,100,1455.48,Luca140818_lipid_Neg_hela_5,636.59052:3543950 637.59387:3606032 638.59723:1648004,56.50454:2098 61.03353:2096 68.65338:2047 70.02949:3713 91.95039:2131 152.50223:2009 173.42838:1939 175.1524:2074 187.76143:2214 191.19479:2057 198.81189:2105 209.19012:2379 228.14206:3086 237.22308:20943 238.21638:4744 239.2379:13536 266.24689:15302 268.26501:2937 280.26251:4856 309.31281:95988 323.33136:3326 337.31204:23737 337.34729:19034 354.34183:3574 355.31787:21526 380.35107:31351 383.34479:2209 396.3447:13326 398.36554:3441 408.38431:2910 435.06326:2128 588.56207:15399 604.55432:3067 636.59534:38624,1109542,0,0,208130,0,230802,0,226353,271373,3543950,0,0,0,38944,0
7320,12.776,678.59729,Cer 40:2;O2|Cer 18:1;O2/22:1,[M+CH3COO]-,ion correlated with 7321; ion correlated with 7824; ion correlated with 7319; adduct linked to 6438_[M-H]-,0.6,True,12.35,678.60419,C40H77NO3,Cer_NS,YHMJTZZWEXBHQK-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,49.3,87,100,221420.78,Luca140818_lipid_Neg_co_culture_1,678.59778:6940787 679.60113:5230949 680.60449:1000010,52.81215:2055 54.01724:1942 55.4637:2064 59.01351:117228 60.35412:1995 76.00094:2063 78.46148:2299 97.95503:8383 105.30478:2120 209.19012:14387 228.51172:2045 228.53465:4370 235.20445:3895 237.22318:16263 263.24008:8470 270.25131:2560 319.29993:9461 336.32706:7991 337.31204:8373 347.33054:13650 362.34409:54392 364.35492:8318 365.33972:7830 378.33307:3129 390.37277:50468 422.29483:2535 570.55884:5057 586.55396:5023 588.56665:12057 618.5791:20951,225524,6940787,5775806,12790359,4990212,14708304,18247812,13926048,19927180,92830496,6624978,5735246,2569834,7169131,2236715
6438,12.76,618.57922,Cer 40:2;O2|Cer 18:2;O2/22:0,[M-H]-,ion correlated with 6675; ion correlated with 7757; ion correlated with 7804; ion correlated with 7359; ion correlated with 6865; adduct linked to 7320_[M+CH3COO]-; found in higher mz's MsMs_7320,0.467,True,12.44,618.58313,C40H77NO3,Cer_NS,AWTNSRHUZXWBCO-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,58.4,71.6,100,21878.86,Luca140818_lipid_Neg_hela_4,618.58093:2318476 619.58428:2096594 620.58764:0,57.03394:4818 58.99583:1780 96.91335:2165 112.80502:2167 120.50891:2049 134.74263:2135 135.9899:1987 146.2278:2167 146.69345:2063 166.05386:2049 209.19012:10340 235.20789:75560 237.22218:9567 261.22244:35306 264.23126:10157 266.24698:3659 319.29993:4829 321.31723:90561 337.32901:2817 337.34665:16688 338.34232:45473 339.32565:31484 346.09369:2393 347.33054:4999 362.34485:26545 364.35532:254952 380.35181:25471 390.37418:22562 468.00592:2182 473.47897:2242 475.23297:2435 511.33234:2530 570.55768:20292 582.25281:2218 586.55396:14009 588.56726:25016 600.57013:2552 618.58203:14044,0,641079,317298,1779454,495429,1209965,2234127,1041898,2318476,12693193,566587,321703,662302,363556,174836
7033,13.038,668.6153,Cer 41:0;O4|Cer 17:0;O3/24:0(2OH),[M-H]-,ion correlated with 4219; ion correlated with 8355; adduct linked to 7752_[M+Cl]-; adduct linked to 8355_[M+Hac-H]-; found in higher mz's MsMs_7752,0.133,True,12.73,668.61981,C41H83NO5,Cer_AP,WPOLKPIVJDIQMS-UHFFFAOYSA-N,O=C(NC(CO)C(O)C(O)CCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,36.9,76.1,100,2780.99,Blank_prep_no_IS_Neg_0uL,668.6153:9747988 669.61865:4360010 670.62201:1033015,59.01348:10040 60.04494:2069 69.22179:2683 83.8985:1963 86.55083:2010 88.03989:2167 93.56522:2113 241.21558:8677 253.21844:4619 255.23296:4920 267.23047:4573 309.31302:5055 323.33139:19712 337.34845:23972 355.31824:4383 369.33966:5165 383.35208:9654 412.38214:3850 426.39056:4695 438.39615:2564 668.617:9627,9747988,273053,265449,26335,0,205010,92184,0,0,1583085,0,0,0,0,0
6568,13.377,634.60822,Cer 41:1;O2|Cer 17:1;O2/24:0,[M-H]-,adduct linked to 7597_[M+Hac-H]-,1,True,13.09,634.61438,C41H81NO3,Cer_NS,OWQPALVMZWREMV-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,29.4,83.3,100,21595.42,Luca140818_lipid_Neg_co_culture_4,634.6123:1763258 635.61565:806450 636.61901:0,57.03394:2837 65.52534:1984 69.03424:2984 72.00803:1893 73.15391:1991 101.92434:2009 152.43082:2556 196.83273:2145 223.20702:18005 227.04462:2187 227.20125:15942 237.22209:52819 239.23792:2398 249.22289:9024 252.2314:2810 254.94304:2107 263.23694:25908 266.24698:5042 335.32913:52467 349.34741:27608 351.36209:9297 352.35736:25535 353.34229:17197 364.35492:3148 365.37286:3436 366.37512:10712 367.35483:9472 371.70709:2259 378.37463:170700 392.38577:57784 394.36996:18760 408.38434:4998 586.58307:17575 602.58533:10618 604.59729:16931 634.60223:10072,540092,1837762,1067499,1763258,1320035,1739670,3218322,2010638,2120620,5123346,888709,622941,508643,628250,277147
6549,12.974,632.5954,Cer 41:2;O2|Cer 17:1;O2/24:1,[M-H]-,ion correlated with 8148; ion correlated with 7032; ion correlated with 7605; adduct linked to 6548_[M+Hac-H]-; adduct linked to 7032_[M+Cl]-; adduct linked to 7569_[M+CH3COO]-,0.533,True,12.8,632.59869,C41H79NO3,Cer_NS,YTXGSYSKVFVWFG-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCC)CCCCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,37.6,77.5,100,52699.14,Luca140818_lipid_Neg_hela_5,632.5954:15915846 633.59875:10240293 634.60211:3112459,57.03352:10933 69.03374:17178 80.0256:12018 95.0487:9374 209.19009:10297 221.18996:3876 223.2075:153300 225.22234:4135 235.20441:13852 237.22307:171953 239.23787:9271 249.22345:70880 250.2522:13226 252.23303:27493 254.24947:10157 263.23685:85372 266.2478:35691 268.26538:17519 333.31729:140834 335.32889:4473 347.33051:108554 349.34775:16698 350.34:86730 351.32492:67784 363.36084:13299 364.35516:76036 365.34003:59966 376.35852:627276 378.37491:5479 390.37354:476555 392.3566:65231 404.3905:9362 406.36444:47178 455.39886:2912 584.57471:83669 600.56543:51710 602.58124:75092 614.58862:3265 632.58685:39579,0,627834,0,771901,261989,621403,257330,1056222,1567135,15915846,0,0,0,0,0
7569,12.97,692.61755,Cer 41:2;O2|Cer 17:1;O2/24:1,[M+CH3COO]-,adduct linked to 6549_[M-H]-,0.933,True,12.8,692.61981,C41H79NO3,Cer_NS,YTXGSYSKVFVWFG-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCC)CCCCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,49.1,88.3,100,104026.52,Luca140818_lipid_Neg_hela_2,692.6181:14163324 693.62145:7242592 694.62481:1998370,56.66563:2420 59.01352:217936 63.49851:2509 69.24799:4159 74.06071:2206 80.02631:2702 208.25778:2361 223.20587:24021 237.22145:27431 249.2229:10371 254.28798:2170 263.23605:14680 266.24701:3182 270.11658:2651 333.31668:17616 347.32919:18794 350.3399:15062 351.32465:11037 364.35495:13808 365.33978:13177 376.35855:99644 390.37366:79481 392.34894:5269 404.39059:2344 406.36459:11897 584.57843:11825 600.57025:9522 602.58606:18951 632.59027:30914,3720,5669746,5221830,9069738,6392826,7161350,14163324,10006562,13371147,120552760,2207624,1957998,2350120,2230314,739199
6534,12.546,630.57947,Cer 41:3;O2|Cer 18:2;O2/23:1,[M-H]-,ion correlated with 14009; ion correlated with 8245; ion correlated with 6651; ion correlated with 6405; ion correlated with 13751; adduct linked to 7534_[M+CH3COO]-; found in higher mz's MsMs_7534,0.067,True,12.05,630.58313,C41H77NO3,Cer_NS,AIZVKEJWJJNYKP-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.8,50.8,58.7,100,59.31,Luca140818_lipid_Neg_hela_5,630.57947:1291587 631.58282:1136153 632.58618:0,61.9879:10158 69.24307:2551 72.29343:1848 85.15585:1973 198.11977:2086 235.20781:45898 261.22229:25294 264.23532:8921 266.24698:2491 275.79108:2161 296.26404:2174 333.31696:30508 349.34689:3075 350.33942:24349 351.3252:17813 376.35837:139300 386.53955:2214 388.3551:4965 392.35626:11391 582.54608:3596 598.53729:3794 600.57013:4409 630.57312:2443,0,0,0,0,0,0,0,0,0,1291587,0,0,0,0,0
7534,12.534,690.5993,Cer 41:3;O2|Cer 18:2;O2/23:1,[M+CH3COO]-,ion correlated with 6863; ion correlated with 6525; adduct linked to 6534_[M-H]-; adduct linked to 7000_[M+Cl]-,0.667,True,12.05,690.60419,C41H77NO3,Cer_NS,AIZVKEJWJJNYKP-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.8,63.4,79.9,100,9204.55,Luca140818_lipid_Neg_hela_5,690.5993:11754339 691.60265:6905531 692.60601:2026155,55.66088:1832 59.01359:109248 65.21305:1980 68.10637:2246 69.2458:2105 95.7273:2142 105.97517:1973 137.54787:1945 179.08012:2340 227.20044:3850 231.0388:2118 235.20796:22790 241.21547:3044 255.23367:26748 261.22324:15410 284.52014:2458 333.319:23212 344.82697:2220 350.33987:13343 351.32462:13193 358.64453:2516 367.78259:2208 376.35916:88146 388.3551:3230 392.34888:9555 582.55939:4709 598.55115:10400 600.57013:9916 630.58063:15843,0,1019803,580603,1009913,849240,935139,1651888,2195758,2860452,11754339,142794,0,275933,0,211004
6730,13.685,650.64203,Cer 42:0;O2|Cer 18:0;O2/24:0,[M-H]-,,0.333,True,13.42,650.64569,C42H85NO3,Cer_NDS,BPLYVSYSBPLDOA-UHFFFAOYSA-N,O=C(NC(CO)C(O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,49.9,81,100,1895.75,Blank_prep_no_IS_Neg_0uL,650.64203:1057684 651.64538:750595 652.64874:0,55.87262:1955 57.03437:3309 69.22343:2620 73.24482:2252 81.46169:1867 92.74413:2079 105.05315:1981 237.22229:3329 239.23801:12176 253.25284:2622 255.23296:10408 256.23755:3067 265.25275:9682 267.26776:3839 280.26266:17045 295.5834:2024 308.29395:12607 321.31723:12671 335.33493:2153 336.32721:3431 349.34534:19661 351.36224:5049 364.3541:27163 367.35498:4086 378.37512:7617 380.35141:3057 392.38522:49387 406.40356:4395 408.38449:2561 549.11072:2384 602.6142:23385 618.61151:13669 650.63861:20316,1057684,771261,114697,1045721,937798,54961,855592,142657,107915,493511,103700,250569,83313,107762,125204
8742,13.228,742.64966,Cer 42:0;O4|Cer 18:0;O3/24:0(2OH),[M+CH3COO]-,ion correlated with 8954; ion correlated with 9747; ion correlated with 9523,0.333,True,13.03,742.65662,C42H85NO5,Cer_AP,ZFUXWVVVWGWGPQ-UHFFFAOYSA-N,O=C(NC(CO)C(O)C(O)CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,96.3,99.9,39.3,82.9,100,1601.51,Blank_prep_no_IS_Neg_0uL,742.64966:12258875 743.65301:5253702 744.65637:1923755,53.1755:2379 59.01348:4559 61.98796:152282 69.22562:4072 71.11527:1975 74.64203:2421 78.9589:3142 89.04261:9069 102.6041:2090 111.81506:2138 120.52654:2338 140.01172:2584 160.32703:2465 173.25313:2082 190.06654:2216 244.68121:1949 253.21843:9559 255.23294:10151 267.23047:9584 281.24826:46609 295.26074:2842 309.31302:3579 337.34708:37172 351.36224:2415 365.33987:5671 382.36447:3255 383.3526:22697 426.39056:11510 438.39612:9803 491.00256:10990 610.96344:2657 682.62433:25897,12258875,252223,191418,130618,0,182443,154804,231508,671052,771097,0,347243,0,0,0
6713,13.519,648.62543,Cer 42:1;O2|Cer 18:1;O2/24:0,[M-H]-,adduct linked to 7849_[M+CH3COO]-; found in higher mz's MsMs_7849; similar chromatogram in higher mz_10269; similar chromatogram in higher mz_13855; similar chromatogram in higher mz_15830; similar chromatogram in higher mz_16507; similar chromatogram in higher mz_16840,0.933,True,13.26,648.63,C42H83NO3,Cer_NS,ZJVVOYPTFQEGPH-UHFFFAOYSA-N,O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,62.1,68.5,100,177219.7,Luca140818_lipid_Neg_nih_2,648.6275:5723732 649.63085:3348182 650.63421:0,57.03394:8920 63.91804:2261 69.03423:9451 72.00861:2527 80.02629:4114 88.71514:2123 96.91062:2068 103.93578:2132 154.11714:2467 227.20367:2884 235.20784:4488 237.22206:161493 239.23788:9090 250.25221:4533 263.23581:71179 266.2471:34979 268.26501:11718 347.33051:2260 349.34674:173605 350.651:2369 364.078:2268 365.37988:23108 366.375:84717 367.3548:55231 392.3858:506245 393.33844:3524 406.3645:2260 408.38382:47095 600.59821:32988 616.59979:24529 618.60901:33500 648.62445:22584,746632,17870814,12952243,19504584,15284122,13090760,16447770,14151261,13961993,28881910,6821624,5723732,6477162,8604331,6515156
