Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Pos_0uL,Luca140818_lipid_Pos_co_culture_1,Luca140818_lipid_Pos_co_culture_2,Luca140818_lipid_Pos_co_culture_3,Luca140818_lipid_Pos_co_culture_4,Luca140818_lipid_Pos_co_culture_5,Luca140818_lipid_Pos_hela_1,Luca140818_lipid_Pos_hela_2,Luca140818_lipid_Pos_hela_3,Luca140818_lipid_Pos_hela_4,Luca140818_lipid_Pos_hela_5,Luca140818_lipid_Pos_nih_1,Luca140818_lipid_Pos_nih_2,Luca140818_lipid_Pos_nih_3,Luca140818_lipid_Pos_nih_4,Luca140818_lipid_Pos_nih_5
15454,15.095,869.75317,TG 51:1|TG 16:0_17:0_18:1,[M+Na]+,adduct linked to 15386_[M+NH4]+,0.938,True,14.74,869.7569,C54H102O6,TG,RHDRMOUSDQDVCE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,30,72.5,100,223.02,Luca140818_lipid_Pos_hela_5,869.75293:3195266 870.75628:3882778 871.75964:1935402,61.75594:2722 67.05371:14244 67.25775:27024 69.06942:13969 71.08471:20871 79.88292:2210 81.06913:20853 83.08466:22637 85.10053:13805 86.09587:4396 95.08463:31538 97.1003:16631 97.92876:8575 107.08481:3335 109.10093:18146 115.74345:2343 121.09969:3157 123.11546:5863 124.99905:3093 135.11671:2914 146.98047:3237 167.53888:2863 169.91713:2615 184.07295:18601 565.51575:17927 577.51184:14763 582.94739:2740 587.48633:5071 591.53217:14556 599.49963:5324 606.94781:3114 613.50909:4381 869.7395:35332,17764,2424823,2021439,2301568,2651261,2298728,2449192,3469655,3405735,3621424,3195266,1519624,1976100,1474178,1591934,1381945
15436,14.876,867.73834,TG 51:2|TG 17:0_17:1_17:1,[M+Na]+,adduct linked to 15349_[M+NH4]+; adduct linked to 15352_[M+NH4]+,0.938,True,14.46,867.74121,C54H100O6,TG,NSNSZGBCOIKUBU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,22.1,74.1,100,364.57,Luca140818_lipid_Pos_hela_5,867.73938:3886666 868.74273:4595021 869.74609:2353041,62.65268:2842 65.60217:2746 67.05394:18608 69.06884:23667 71.08469:18073 79.0537:3878 80.08648:2868 81.06911:42117 83.08459:32411 85.10053:12774 86.09587:15577 89.75261:2279 93.06889:11526 95.0847:50143 97.1003:15704 97.92968:8708 99.74432:2344 107.08481:11756 109.10039:18999 111.11607:4512 121.10095:14195 121.59293:2653 123.11546:12762 124.99905:6503 135.11671:9408 137.13257:3877 146.98047:9755 151.14583:3099 163.14667:2609 184.07111:50372 185.07501:6024 227.06097:2925 333.09909:2928 412.07053:2832 422.74722:3071 563.50165:14406 575.50293:3399 577.51184:5417 578.17065:3351 585.48035:18704 597.48584:3669 599.49963:3563 611.49603:4051 735.28687:3038 867.72162:34227,9130,3022662,2705452,2998231,3317900,2798522,4321657,5558098,5196575,5381498,3886666,1528614,2029319,2402072,1834141,1970349
15307,14.68,860.76093,TG 51:3|TG 16:1_17:1_18:1,[M+NH4]+,adduct linked to 15404_[M+Na]+; similar chromatogram in higher mz_17209,1,True,14.28,860.7702,C54H98O6,TG,VMZMPPFYTBICED-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCC,410,True,True,True,,False,False,null,null,93.3,99.9,24.4,90.2,100,399.78,Luca140818_lipid_Pos_hela_5,860.76178:9501750 861.76513:11756054 862.76849:5222643,62.90273:2999 65.0378:4295 67.05367:209109 69.06937:242907 71.04832:11178 71.08467:30245 79.05364:83572 81.06895:310566 83.08459:237177 85.06404:14791 85.10034:24344 86.09586:6244 91.05303:18071 93.06882:133367 95.04854:5814 95.08449:313981 97.06399:16771 97.10014:158777 99.07957:12560 107.08463:88254 109.10056:152832 111.07935:25502 111.11603:62857 113.09533:6016 121.1008:173716 123.1166:60123 125.09586:4168 125.13171:6824 133.10147:3639 135.11655:160980 137.13255:33208 139.1111:11966 149.13193:66855 151.14758:16278 153.12688:7007 163.14665:16430 165.16185:4755 167.05444:3775 167.14255:4783 177.16264:10569 184.07359:20777 191.17828:3778 219.2245:17115 228.41156:11264 233.2345:11765 237.23036:26650 251.24382:33023 265.25632:25655 311.25854:4561 339.28552:4242 451.01895:3019 479.49402:3354 547.47284:4502 561.47894:66306 575.50507:56051 589.51758:58393,140310,5105740,4144926,4870091,5136962,5200176,7212170,9096041,8626901,9785648,9501750,3061997,3932046,3758163,3460169,2949488
15404,14.658,865.71771,TG 51:3|TG 17:1_17:1_17:1,[M+Na]+,adduct linked to 15307_[M+NH4]+,0.75,True,14.29,865.72559,C54H98O6,TG,ISSGPXMQOMAFMJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCC)CCCCCCCC=CCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,25.6,71.3,100,78.91,Luca140818_lipid_Pos_hela_4,865.71838:1148588 866.72173:1446900 867.72509:192563,60.08018:4022 67.05371:10567 69.06943:14245 69.24017:4372 75.23106:2615 79.05304:2590 81.06902:16183 83.08469:16183 86.09587:5691 91.05634:3437 93.06889:5229 95.08462:23409 97.1003:13103 107.08481:4162 109.1007:10955 121.10096:5548 122.59621:2409 123.11677:3251 134.72131:2362 135.11673:13115 156.93909:2637 167.85818:2561 184.07388:19358 197.08145:5727 328.64059:2889 413.98148:3075 458.16232:2743 583.45508:5020 597.47205:4226 611.49603:2957 865.7066:15746,73036,836879,590562,810277,623495,624087,916095,1633500,1018392,1148588,648880,330496,415168,484967,480389,528015
15609,15.474,880.83093,TG 52:0|TG 16:0_18:0_18:0,[M+NH4]+,,0.062,True,15.39,880.83282,C55H106O6,TG,SDNYRTVJOFMYIW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,36.2,83.2,100,1962.19,Luca140818_lipid_Pos_co_culture_2,880.83093:12723958 881.83428:18978560 882.83764:8498535,67.05375:121000 69.06946:76762 71.08474:333177 72.08835:3005 79.05301:11683 81.06904:237025 83.08471:144559 85.06402:4743 85.10054:241135 86.09582:44130 91.0563:4271 93.06886:5231 95.08463:364992 97.10036:139626 97.92964:13540 99.11584:19485 104.10622:4093 109.10072:198336 111.1159:50518 113.13182:10124 123.11549:75624 124.99886:24197 125.13168:11525 137.13254:36847 144.39841:2699 151.14754:10708 165.16382:11823 184.07347:127786 193.1953:3154 194.8978:2846 222.5941:2870 228.12587:5202 239.24771:37408 267.27243:20838 305.99741:3194 310.03281:3094 341.30402:10268 362.07547:3007 446.24173:3058 551.50726:26903 579.53387:174276 607.55951:103825 635.59406:3605 721.12109:3274,1905096,11629854,12723958,12175646,12093781,12045535,891725,1466088,6523777,1246338,5692923,5639834,1167148,7079910,926334,5667777
15572,15.24,878.81506,TG 52:1|TG 16:0_18:0_18:1,[M+NH4]+,adduct linked to 15650_[M+Na]+,1,True,14.91,878.81708,C55H104O6,TG,NPCZZYKITFKRQZ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,38.6,90.2,100,8436.85,Luca140818_lipid_Pos_hela_2,878.81549:112544088 879.81884:201128624 880.8222:60558016,65.0378:39873 67.05372:3071291 69.06889:3083209 71.04832:122805 71.08472:5338842 79.0537:793718 81.06901:5748927 83.08469:4459812 85.06404:209062 85.10051:3775668 91.05303:60186 93.06884:1057303 95.04854:45675 95.08459:8169448 97.06399:133570 97.10024:3370276 97.93059:71215 99.07957:190995 99.11591:363831 107.08473:799903 109.10065:4098953 111.07941:214489 111.11604:1211671 113.09533:64708 113.13185:55704 121.1009:1551442 123.11544:1721658 125.13176:227609 135.11665:1239638 137.13245:724117 139.1111:138684 149.13039:477274 151.14729:360249 153.12688:69458 163.14648:250020 165.16386:178648 167.14255:36323 177.16264:53340 179.17938:70088 191.17828:53412 205.19995:40549 221.23953:97109 227.87448:55008 233.30547:35314 239.24689:766563 247.2504:259876 249.26524:48199 256.27063:46453 265.25717:607866 267.27313:282735 284.29797:36082 293.2858:74840 313.27368:151363 339.28552:69489 341.2981:141853 549.48328:70355 551.50317:340805 561.11115:37763 577.51392:2155568 579.53314:2001274 605.54791:2253534 607.55811:48698 846.78973:40621,474550,105527320,89095640,88256744,92247776,96723600,77182464,112544088,108894664,116982960,98791944,42681900,60027368,54831772,52146472,34396708
15650,15.241,883.76562,TG 52:1|TG 16:0_18:0_18:1,[M+Na]+,adduct linked to 15572_[M+NH4]+,0.938,True,14.91,883.77252,C55H104O6,TG,NPCZZYKITFKRQZ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,30.5,70.3,100,1280.25,Luca140818_lipid_Pos_hela_5,883.76642:15035522 884.76977:16560915 885.77313:8490768,67.05371:17255 68.05703:9820 69.06886:17897 71.08466:25580 73.06787:2228 79.0537:5114 81.069:29800 83.0846:24458 85.10052:23958 86.09587:2866 93.06889:3495 95.08468:37820 97.10046:20192 98.07232:2363 109.1008:17773 111.11607:4016 121.10095:5201 123.11546:10868 124.99905:3745 135.11671:5854 137.13104:4878 184.07416:19392 202.52994:2515 223.72304:2800 234.28204:2526 239.24747:3576 265.25739:3185 266.43738:2681 577.51459:20519 579.53131:14322 599.48572:12414 601.5097:3509 605.54602:12895 621.73499:3094 627.5249:6240 639.81024:2822 731.08746:2716 883.77783:41838,156252,15717689,13628217,13204748,14000350,15021565,12124165,16967506,16657251,17722420,15035522,7700476,10852594,9893465,8934153,7049519
15524,14.983,876.7923,TG 52:2|TG 16:0_18:1_18:1,[M+NH4]+,adduct linked to 15625_[M+Na]+,1,True,14.65,876.80151,C55H102O6,TG,JFISYPWOVQNHLS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,89.8,99.9,27.3,80.3,100,22245.26,Blank_prep_no_IS_Pos_0uL,876.7934:1071101 877.79675:1411942 878.80011:534046,67.05377:25667 69.06937:27765 71.08488:19191 79.05372:10905 81.06906:46533 83.08475:42274 85.10055:12353 91.81187:2655 93.0689:11184 95.08466:53880 97.10034:24147 107.08482:12523 109.10036:22461 111.11609:5411 121.10098:14344 123.11549:4608 135.11674:13676 137.1326:3712 149.1304:6493 226.8405:4068 253.28513:2674 304.49515:2620 311.2951:11099 474.23929:3108 577.51666:22851 603.52991:8871 672.10022:2624,1071101,260414992,215512288,224405088,286834688,232526928,393025952,514517984,477985216,574197312,426386656,89461808,132867928,114199912,96357880,88833280
15625,14.984,881.75043,TG 52:2|TG 16:0_18:1_18:1,[M+Na]+,adduct linked to 15524_[M+NH4]+; adduct linked to 15523_[M+NH4]+; adduct linked to 15174_[M+2H]+,1,True,14.65,881.7569,C55H102O6,TG,JFISYPWOVQNHLS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,30,63,100,1351.38,Luca140818_lipid_Pos_nih_4,881.7511:9155295 882.75445:17203818 883.75781:5638172,65.84375:2611 67.05374:61126 68.89387:3419 69.06896:60363 71.08479:55498 79.05386:24444 81.06909:80198 83.08478:63184 85.06403:2734 85.10059:37172 89.13629:2641 91.05302:14975 93.06892:24077 95.08463:115450 97.1003:45118 105.06924:5259 107.08479:17799 109.10059:59515 111.0794:2666 111.11635:18742 113.09532:3059 117.06935:4707 119.08491:4467 121.10094:37242 123.11554:23766 125.1317:3069 126.65648:2893 131.084:3523 135.11659:25436 137.13254:5541 146.11548:2775 149.13208:14672 154.90181:3109 163.14467:2962 165.16183:2475 184.07359:4724 239.24744:5795 247.25055:3289 265.25732:17360 327.11996:2518 577.5152:70703 599.50159:60769 603.53497:28587 625.50287:20377 881.7597:93837,263014,16715597,14315263,15825306,18482100,16618687,19099342,21598316,22324578,24937494,18794038,9814159,12282142,10648684,9155295,10163910
15481,14.636,872.76788,TG 52:4|TG 16:1_18:1_18:2,[M+NH4]+,,0.938,True,14.22,872.7702,C55H98O6,TG,WHSWXEYWNPTUPW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)CCCCCCCC=CCC=CCCCCC,410,True,True,True,,False,False,null,null,100,99.9,16,90,100,711.62,Luca140818_lipid_Pos_hela_3,872.76788:12645029 873.77123:25417292 874.77459:10310855,65.03781:6389 67.05374:241528 68.05702:3530 69.06944:196037 71.04832:4972 71.08467:40867 79.05373:98811 81.06902:388788 82.07249:6091 83.04806:4298 83.08465:186919 85.06406:22195 85.1004:31108 86.09583:77489 87.0988:5735 91.05249:42231 92.05684:5077 93.06888:152858 95.04767:11692 95.08459:389903 96.08805:4912 97.064:19526 97.1003:121900 97.92967:14296 99.07948:20921 99.11607:3073 105.06925:39269 107.08484:103285 109.10062:183810 111.07944:20405 111.11606:51752 113.09534:16488 117.06936:5019 119.08495:33525 121.10089:173930 123.11548:81420 124.99908:44075 125.09587:15605 127.11066:5231 129.06874:3422 131.08545:14560 133.10161:31187 135.11667:114018 137.13271:39151 139.11111:7068 145.10051:4409 147.11513:22755 149.13225:53792 151.14758:14779 153.12689:12106 159.11543:4337 161.13153:16605 163.14641:20766 165.16388:5881 167.05241:3865 175.14679:11518 184.07341:252332 185.07503:53766 186.07706:21869 189.16338:3798 205.19997:4274 219.22144:18662 228.31992:7242 237.23035:27157 245.23471:12212 247.25058:6147 263.24454:16926 265.25711:24596 311.25854:6235 339.28552:6905 556.10181:3362 573.48108:50099 575.50482:50518 601.51068:39830,455730,7914958,7225874,8804327,7808318,7997045,10511878,11726265,12645029,11750157,12311461,7538986,9800469,9406594,9405691,7049920
15787,15.335,892.83319,TG 53:1|TG 17:0_18:0_18:1,[M+NH4]+,,0.75,True,15.24,892.83282,C56H106O6,TG,CTYHEFNQFHZLTL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,15,88.2,100,427.56,Luca140818_lipid_Pos_nih_2,892.83698:3347772 893.84033:2582230 894.84369:1520918,64.71907:2457 67.05368:115270 69.0694:97938 69.23742:4079 71.04832:3427 71.08467:145206 79.05365:23014 81.06897:184828 83.08463:148339 85.06404:5535 85.10043:123669 86.09586:3275 91.05632:13610 93.06886:26660 95.04854:3377 95.08451:253239 97.06398:3203 97.10025:109148 99.07864:3713 99.11607:5721 107.08459:20703 109.10056:126995 111.0794:3727 111.11594:38050 113.09533:2912 121.10075:40486 123.11684:37471 125.13171:3452 127.34478:2551 128.46857:3054 135.11655:34699 137.13255:16816 149.13036:14072 151.14757:11059 162.00424:2783 163.14665:4708 167.05444:13047 184.07359:12892 186.02919:2682 223.07373:3238 225.05569:3909 239.24744:4994 248.24184:3043 283.0336:2900 290.1571:2942 299.06015:5673 303.60992:2891 341.30408:3356 378.69754:2817 565.51172:4684 577.51178:6639 579.53119:14301 591.53754:37020 593.54529:25449 605.54596:17433 619.56354:24181 633.56232:3660 738.09381:3631 745.80011:2990 813.93268:3483 892.76349:54528,38798,2412285,5914552,4814608,5009384,6638209,3817290,4416946,5518346,6085519,4502651,2460016,3347772,3379630,2659261,2365162
15740,15.105,890.81091,TG 53:2|TG 16:0_18:1_19:1,[M+NH4]+,adduct linked to 15858_[M+H]+; adduct linked to 16091_[M+Na]+,0.562,True,14.8,890.81708,C56H104O6,TG,IDUAWMUEKRFTEE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCCC,410,True,True,True,,False,False,null,null,99.6,99.9,22.7,85.4,100,2389.88,Luca140818_lipid_Pos_hela_1,890.81122:19737868 891.81457:27269494 892.81793:13077083,65.03782:4566 67.05374:175479 69.06947:192283 71.04833:5525 71.08473:152849 74.09525:4662 79.05368:66545 81.06902:293746 83.0847:251143 85.06406:6155 85.10052:113279 91.05305:3902 93.06887:92571 95.04855:4254 95.0846:399242 97.064:16494 97.1003:192604 99.07959:17222 99.11609:4179 107.08484:56897 109.10068:199366 111.07942:18490 111.11604:60852 113.09535:11443 121.10093:140970 123.11674:69866 125.13173:6904 127.11067:4552 135.11665:117979 137.13243:32989 139.11113:11464 149.13229:45534 151.1476:13997 153.12511:6854 163.14668:14126 165.16188:7171 177.16267:3330 179.17941:3715 184.07362:4495 191.17831:5074 239.24748:15675 247.2506:17336 261.26257:3666 265.2572:35244 279.27304:6408 313.27374:4972 339.28555:5246 563.50171:3364 577.51532:40511 589.51764:17717 591.53455:105277 603.53235:30236 605.552:22114 617.5376:40995 890.76147:5629,82889,25072266,12344551,13055765,15534996,13429779,19737868,27883674,27023528,27968534,27312434,10363030,14529322,11753600,10644803,7782842
16049,15.843,908.85968,TG 54:0|TG 16:0_18:0_20:0,[M+NH4]+,,1,True,15.98,908.86407,C57H110O6,TG,DHDAMQPBPJWJEI-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,33.1,87.5,100,100.18,Luca140818_lipid_Pos_hela_1,908.86096:1330428 909.86431:1477707 910.86767:677971,67.05381:35675 69.06893:27552 69.12827:2671 69.23635:4262 71.08476:101240 73.04597:3374 81.0691:70346 83.08468:48769 85.10055:73553 86.09512:4013 91.05635:34926 95.08465:111202 97.10021:40265 99.1161:4356 109.10074:63820 111.11609:18845 113.29414:2812 123.11538:26412 125.13174:3107 137.13258:6155 150.96095:2881 151.14761:4718 167.05449:5058 184.0735:21627 223.07065:2412 225.05577:6275 234.30589:2652 239.24751:10459 240.95551:2961 267.27271:6065 285.01328:5484 297.43817:2958 299.06024:3488 307.58276:2592 359.02997:3588 551.50488:4650 579.51819:14286 607.55798:35502 631.25439:2840 635.59949:27066 860.48737:3292,485103,1720946,2073265,2316476,1938654,1692767,1330428,1471539,1233282,1353884,1114751,770388,1196472,868571,936835,577084
16063,15.235,909.78357,TG 54:2|TG 16:0_18:1_20:1,[M+Na]+,ion correlated with 11187; adduct linked to 15954_[M+NH4]+; adduct linked to 15955_[M+NH4]+; adduct linked to 15958_[M+NH4]+; found in higher mz's MsMs_16064,1,True,14.98,909.78821,C57H106O6,TG,FPUBLSPUCGHELU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,34.4,69.6,100,1266.63,Luca140818_lipid_Pos_hela_5,909.78357:17248732 910.78692:34182708 911.79028:11827008,67.05379:41733 69.06895:57131 71.08469:47640 73.04595:2481 79.05375:23350 80.05657:2845 81.069:89907 83.08474:71457 85.10059:38042 91.05222:7073 91.17018:3268 92.05601:3241 93.06911:25753 95.04767:4215 95.08461:132731 97.10034:50040 97.92967:5892 105.06823:4980 107.0848:15055 109.10068:53189 109.86349:2833 111.11607:17578 115.15277:2697 117.06937:5836 119.08493:4467 121.10088:29281 123.11551:23927 131.08545:5460 135.11678:20993 137.13257:12429 149.13037:10831 151.14758:3482 160.0851:2951 167.05446:3315 186.07736:2831 194.50101:2425 211.95354:2475 215.985:3136 239.24747:3179 265.25735:5183 285.00867:3266 286.0108:3095 398.90588:3345 544.73706:3348 545.401:3409 577.51141:27277 599.49963:18208 603.52979:12409 605.54724:49023 625.51672:5204 627.526:40473 631.55865:22659 653.53625:12254 909.78339:122680,67220,11688570,10054814,10190656,9915414,11001753,13562991,18146688,18849686,18728022,17248732,4158604,5596549,5519782,4503749,3616894
16017,15.009,907.76965,TG 54:3|TG 16:0_18:0_20:3,[M+Na]+,,0.438,True,14.7,907.77252,C57H104O6,TG,PDBKDGCDDSHRCX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,100,99.9,56.9,73.3,100,751.35,Luca140818_lipid_Pos_nih_4,907.76868:3230578 908.77203:9330620 909.77539:10903172,135.11517:2911 149.04227:11753 167.05441:17816 184.07118:3818 225.05574:23217 227.03169:3609 236.19501:2811 239.10353:6644 285.01312:36128 293.62906:2819 299.06067:27641 307.30139:2828 342.99091:3654 355.06848:13775 359.02359:25334 579.53113:11376 601.50946:19705 603.5296:6149 623.50415:23675 625.51648:15724 629.54254:15306 651.52942:40238 907.77045:245769,237624,7022325,5952950,7300118,8076640,6946026,10618093,12149414,11819552,12704859,8746244,505084,4730303,3591234,3230578,3535088
15937,14.987,902.80896,TG 54:3|TG 18:1_18:1_18:1,[M+NH4]+,,1,True,14.65,902.81708,C57H104O6,TG,PHYFQTYBJUILEZ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,85.6,99.9,24.2,71.9,100,11449.33,Luca140818_lipid_Pos_nih_4,902.80975:29830436 903.8131:32969404 904.81646:16192963,65.0377:30802 67.05373:809962 68.05699:10410 69.06937:979160 71.04829:37618 71.08464:212667 77.03812:7326 79.0536:378465 81.06896:1184398 82.07246:9897 83.04874:10142 83.08461:1003732 85.06391:69210 85.10041:137448 91.05296:111109 93.06881:520339 94.07249:11387 95.04842:32886 95.08454:1542627 96.08801:11376 97.06391:80662 97.1002:720545 99.07964:60031 105.06907:57022 106.07238:9700 107.0847:343164 109.10056:744044 111.07932:76366 111.11595:251915 113.09501:46255 115.11169:6659 117.06931:22755 119.0849:48242 120.0884:17809 121.10081:696182 123.11665:228559 125.09581:26152 125.13195:52370 127.1106:11155 131.08537:28068 133.10127:37531 134.10335:6261 135.11659:566029 137.13242:91747 139.11081:42259 141.12637:6550 143.08409:5981 145.10045:7627 147.11569:20845 149.13185:235599 151.14745:76134 153.12682:65143 155.14159:6900 163.14659:94333 165.16367:50868 167.14249:25820 171.1167:6133 177.16257:29427 179.17703:19870 191.17857:34787 195.17421:7499 205.19986:19648 219.22441:6319 227.24921:9622 247.2506:145169 265.25735:302944 313.27356:8677 314.28055:8291 339.28607:100489 342.30496:8357 575.50262:21565 577.51154:7890 581.53442:7427 603.53296:835994 629.54242:7910,1020784,105890976,86565520,98570904,116283936,89987008,209979328,263626816,243212528,276320416,224835280,29207562,45957016,36617588,29830436,28400468
15919,14.817,900.79285,TG 54:4|TG 18:1_18:1_18:2,[M+NH4]+,similar chromatogram in higher mz_15920,0.938,True,14.51,900.80151,C57H102O6,TG,JTMWOTXEVWLTTO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC,410,True,True,True,,False,False,null,null,89,99.9,17.4,82.1,100,1491.03,Luca140818_lipid_Pos_hela_4,900.79309:24529478 901.79644:36266128 902.7998:13127521,65.0378:11868 67.05367:481949 68.05701:5903 69.06935:366092 70.07232:5061 71.04831:18707 71.08464:91625 72.08836:4087 79.05363:209894 81.06895:753620 82.07249:7008 83.04804:14972 83.08459:353533 85.06412:31070 85.10041:65468 91.05293:130945 92.05682:7759 93.06879:260395 95.04866:25434 95.08451:822840 97.06396:43902 97.10017:242600 99.07955:30143 105.0692:85634 106.07241:5007 107.08472:207698 109.10058:395410 110.10309:5640 111.07932:26889 111.11602:84066 113.09532:19896 117.06934:19597 119.08488:76710 120.08844:6782 121.10082:281945 122.10323:4810 123.11665:135341 125.09586:18046 125.13169:13606 127.112:5606 129.06873:7317 131.08517:26631 132.08911:5266 133.10141:69342 134.10339:4664 135.11653:225668 137.13237:58000 139.11108:17712 141.12801:4006 143.08414:6083 145.10049:7993 147.11555:55153 149.13203:102240 151.14748:30643 153.12686:15909 157.09955:6240 159.11731:8036 161.13145:39611 163.14655:52074 165.16183:20437 167.14253:4358 173.13052:7016 175.14609:23469 177.16263:19417 189.16335:5336 191.17827:6739 199.14716:4482 203.18507:12553 204.18878:5940 237.23138:5541 245.23468:14705 247.25052:37766 263.24414:37632 265.25693:79153 289.25903:4826 313.27365:14929 314.28064:4122 337.26666:6610 339.28683:36636 345.04272:3929 575.50281:14021 577.51172:6960 601.51288:174910 603.53448:86819 629.5426:6484,620660,16717341,14554388,21245388,17163884,16121968,27367218,28715024,27488588,24529478,26526702,13337435,17843910,17105736,13679688,12830607
15969,14.83,905.75031,TG 54:4|TG 18:1_18:1_18:2,[M+Na]+,,1,True,14.51,905.7569,C57H102O6,TG,JTMWOTXEVWLTTO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC,410,True,True,True,,False,False,null,null,100,99.9,54.5,70.8,100,241.4,Luca140818_lipid_Pos_hela_2,905.75031:3492961 906.75366:4022088 907.75702:1898529,133.10002:2970 135.11522:12847 137.13104:4552 149.04231:3142 167.05241:8838 184.07211:38447 225.05252:10482 239.10361:6185 265.25735:3375 277.17764:2905 285.00864:4508 294.9816:2681 299.06018:14680 335.03934:2938 359.02344:10636 415.62418:2856 418.99615:4094 452.9696:3015 601.50769:36185 603.52979:12855 623.48816:55857 625.51501:20155 654.61523:6058 905.75092:192004,100983,2157835,1676867,2532436,2291970,1853283,3393604,3492961,2641818,2826368,2131732,2076772,2809307,2780156,2393491,2360320
